L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Rampura,"Rampura Jaggery/Bella - Candy, 600 g Carton","Rampura Jaggery is produced from sugarcane grown in Karnataka. Jaggery, a natural sweetener and a good source of nutrients is becoming popular as a ""healthy"" replacement to sugar. Jaggery aids in digestion and reduces constipation. It contains a very small sized bucket shaped jaggery of multiple numbers. It is easy to handle and use, with no need to break into further smaller pieces.
The jaggery is processed using the best in class facilities being completely chemical free using sugarcane sourced from the best of the fields grown under caring farmers. Jaggery is also made especially available using sugarcane grown under complete natural forming formats without the use of any harmful chemical additives.",600 g Carton,g,600 g Carton,1,1,95,95,"Rampura Organics India Pvt ltd, Rampura Village Srirangapatna Taluk, Mandya District - 571427",India,['40158490'],['11218322000011'],https://datalabs.siva3.io/image/Eunimart_groceries_40158490_1-rampura-jaggery-candy.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40158490-2_1-rampura-jaggery-candy.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Easy to use with no need to break into further small pieces for cooking sambar, or curries.","['EAN Code: 40158490', 'Country of origin: India', 'FSSAI Number : 11218322000011', 'Manufacturer Name and : Rampura Organics India Pvt ltd, Rampura Village Srirangapatna Taluk, Mandya District - 571427', 'Marketed by: Rampura Organics India Pvt ltd, Rampura Village Srirangapatna Taluk, Mandya District - 571427', 'Best before 01-06-2023', '","Rampura Organics India Pvt ltd, Rampura Village Srirangapatna Taluk, Mandya District - 571427",-,-,-,Sugar Cane.,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Safe Harvest,"Safe Harvest Jaggery/Bella Powder - Pesticide Free, 500 g","Safe Harvest Jaggery Powder is made in the traditional way from molasses from cane juice, which is slow cooked to deliver a rich, nutrient dense goodness all the way from Uttarakhand to you. With minimal processing and no bleaching, it is packed with beneficial vitamins and minerals like Iron, Calcium, Potassium and Zinc important for bone density, immunity boosting and reproductive health. Available in versatile powdered form, it can be used in a wide variety of sweet preparations as a healthy substitute to white sugar. Transfer to a clean airtight container after opening the packet to avoid lumps. All Safe Harvest products are cultivated completely devoid of synthetic chemical pesticides.",500 g,g,500 g,1,1,75,67.5,"#6, Sy no. 28, Yashodara Nagar Colony, Bairamalguda Village, Saroor Nagar Mandal, Rangareddy Dist, Hyderabad - 500079",India,[40004550],-,https://datalabs.siva3.io/image/Eunimart_groceries_40004550_6-safe-harvest-jaggery-powder-pesticide-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004550-2_3-safe-harvest-jaggery-powder-pesticide-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004550-3_3-safe-harvest-jaggery-powder-pesticide-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004550-4_3-safe-harvest-jaggery-powder-pesticide-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004550-5_2-safe-harvest-jaggery-powder-pesticide-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40004550 Manufactured by: #6, Sy no. 28, Yashodara Nagar Colony, Bairamalguda Village, Saroor Nagar Mandal, Rangareddy Dist, Hyderabad - 500079 Country of origin: India Best before 18-06-2022 ",-,-,-,-,Jaggery,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Safe Harvest,"Safe Harvest Khandsari Sugar/Sakkare - Pesticide Free, 1 kg","Safe Harvest's Khandsari Sugar sourced from Uttarakhand is naturally processed and is off-white in colour sans any bleaching or flavor additives. Now make a healthy switch to Khandsari Sugar in all your food and beverage preparations, which is great quality and consistency for cooking as well as baking. Transfer to a clean airtight container after opening the packet to avoid lumps. All Safe Harvest products are cultivated completely devoid of synthetic chemical pesticides.",1 kg,kg,1 kg,1,1,135,108,"#6, Sy no. 28, Yashodara Nagar Colony, Bairamalguda Village, Saroor Nagar Mandal, Rangareddy Dist, Hyderabad - 500079",India,[40004549],-,https://datalabs.siva3.io/image/Eunimart_groceries_40004549_7-safe-harvest-khandsari-sugar-pesticide-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004549-2_4-safe-harvest-khandsari-sugar-pesticide-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004549-3_4-safe-harvest-khandsari-sugar-pesticide-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004549-4_4-safe-harvest-khandsari-sugar-pesticide-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40004549-5_3-safe-harvest-khandsari-sugar-pesticide-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40004549 Manufactured & Marketed By:#6, Sy no. 28, Yashodara Nagar Colony, Bairamalguda Village, Saroor Nagar Mandal, Rangareddy Dist, Hyderabad - 500079 Country of origin:India FSSAI Number : Best before 18-06-2022 ","40004549 Manufactured & Marketed By:#6, Sy no. 28, Yashodara Nagar Colony, Bairamalguda Village, Saroor Nagar Mandal, Rangareddy Dist, Hyderabad - 500079 Country of origin:India FSSAI Number : Best before 18-06-2022 For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com Country of origin: India",-,-,-,Pesticide free Khandsari Sugar,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Saffola,"Saffola Salt/Uppu, 1 kg Pouch","Saffola Salt Plus is known for its amazing health benefits and is the perfect addition to any meal-the way salt was meant to be savoured. Diets low in sodium help reduce the risk of high blood pressure. It is recommended to consume less than 2g of sodium/day (equivalent to 5g of the salt/day).
Features --
Diets low in sodium help reduce the risk of high blood pressure.",1 kg Pouch,kg,1 kg Pouch,1,1,35,35,"Marico Ltd, 7th Floor, Grande Palladium, 175, CST Road, Kalina, Santa Cruz (East), Kolivery Village, MMRDA Area, Bandra Kurla Complex, Santacruz East, Mumbai, Maharashtra",India,[-],-,https://datalabs.siva3.io/image/Eunimart_groceries_209285_4-saffola-salt.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209285-2_3-saffola-salt.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209285-3_2-saffola-salt.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209285-4_2-saffola-salt.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209285-5_2-saffola-salt.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209285-6_2-saffola-salt.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8901088000291 Manufactured & Marketed by:Marico Ltd, 7th Floor, Grande Palladium, 175, CST Road, Kalina, Santa Cruz (East), Kolivery Village, MMRDA Area, Bandra Kurla Complex, Santacruz East, Mumbai, Maharashtra 400098 Country of origin: India FSSAI Number : Best before 28-09-2022 ","8901088000291 Manufactured & Marketed by:Marico Ltd, 7th Floor, Grande Palladium, 175, CST Road, Kalina, Santa Cruz (East), Kolivery Village, MMRDA Area, Bandra Kurla Complex, Santacruz East, Mumbai, Maharashtra 400098 Country of origin: India FSSAI Number : Best before 28-09-2022 For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,-,"Sodium Chloride (90%)
Potassium Chloride
Calcium Carbonate
Anticaking Agents (INS 551, INS 536, INS 170(i),
Potassium Iodate. Iodine Content Min, 30 Ppm When Packed.",-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Sahasthra,"Sahasthra Himalayan Pink Rock Salt - Crystal, 100% Natural, Rich In Minerals, 1 kg Pouch","This pure Himalayan pink salt is a healthy alternative that is ideal for daily use. You can use Himalayan pink salt for cooking or as a table salt to sprinkle on salads. This Salt is 100% natural, premium quality Himalayan Pink Salt directly sourced from the Himalayas. 100% pure Himalayan pink salt is the perfect addition to any meal. it is great for seasoning meats, grilled vegetables, a variety of salads (such as pasta, egg or potato salads), soups and snacks and blends well into recipes when baking.",1 kg Pouch,kg,1 kg Pouch,1,1,150,99,SRI VISHNU GARUDA ENTERPRISES.,India,['40264583'],['11220334000908'],https://datalabs.siva3.io/image/Eunimart_groceries_40264583_2-sahasthra-himalayan-pink-rock-salt-crystal-100-natural-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264583-2_3-sahasthra-himalayan-pink-rock-salt-crystal-100-natural-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264583-3_3-sahasthra-himalayan-pink-rock-salt-crystal-100-natural-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264583-4_2-sahasthra-himalayan-pink-rock-salt-crystal-100-natural-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264583-5_1-sahasthra-himalayan-pink-rock-salt-crystal-100-natural-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264583-6_1-sahasthra-himalayan-pink-rock-salt-crystal-100-natural-rich-in-minerals.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use as regular salt.,"['EAN Code: 40264583', 'Manufactured Name & Marketed By :SRI VISHNU GARUDA ENTERPRISES.', 'FSSAI : 11220334000908', 'Country of Origin: India', '",SRI VISHNU GARUDA ENTERPRISES.,-,-,-,Pink Rock Salt,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Sahasthra,"Sahasthra Himalayan Pink Salt Table Salt - Crystal, 100% Natural, Rich In Minerals, 1 kg Pouch","Himalayan Pink Salt Crystal is a beautiful replacement for commercial table salt. As it is an unprocessed ""raw"" salt it retains the traces of 84 naturally present rich nutritional minerals. It is free from added chemicals, food additives and anti-caking agents. With a great subtle flavour, use sparingly(tiny dash) to season dishes to perfection.",1 kg Pouch,kg,1 kg Pouch,1,1,150,99,SRI VISHNU GARUDA ENTERPRISES.,India,['8908015016097'],['11220334000908'],https://datalabs.siva3.io/image/Eunimart_groceries_40264584_3-sahasthra-himalayan-pink-salt-table-salt-crystal-100-natural-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264584-2_2-sahasthra-himalayan-pink-salt-table-salt-crystal-100-natural-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264584-3_2-sahasthra-himalayan-pink-salt-table-salt-crystal-100-natural-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264584-4_2-sahasthra-himalayan-pink-salt-table-salt-crystal-100-natural-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264584-5_1-sahasthra-himalayan-pink-salt-table-salt-crystal-100-natural-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40264584-6_1-sahasthra-himalayan-pink-salt-table-salt-crystal-100-natural-rich-in-minerals.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use as regular salt.,"['EAN Code: 8908015016097', 'Manufactured Name & Marketed By :SRI VISHNU GARUDA ENTERPRISES.', 'FSSAI : 11220334000908', 'Country of Origin: India', '",SRI VISHNU GARUDA ENTERPRISES.,-,-,-,Pink Salt,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Samvuddhi & Co,"Samvuddhi & Co Pure Country Jaggery/Bella Powder, 500 g Standee Pouches",Country Jaggery powder. Natural and traditional country jaggery powder is good for health as it contains all the goodness of sugarcane. Add jaggery powder to all your favourite sweet dishes. Use it for traditional and religious functions where it is served to the deity. It is traditional jaggery powder and is healthy and tasty.,500 g Standee Pouches,g,500 g Standee Pouches,1,1,105,105,"Abhinaya Sugars Dindigul Tamilnadu Marketed by: Samvruddhi & Co, #482, 33rd cross, 9th main, Jayanagar 4th Block, Bangalore-560011",India,[-],[11220334001264],https://datalabs.siva3.io/image/Eunimart_groceries_40207440_1-samvuddhi-co-pure-country-jaggery-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207440-2_1-samvuddhi-co-pure-country-jaggery-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207440-3_1-samvuddhi-co-pure-country-jaggery-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207440-4_1-samvuddhi-co-pure-country-jaggery-powder.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40207440-5_1-samvuddhi-co-pure-country-jaggery-powder.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 8908008464294 FSSAI Number: 11220334001264 Manufacturer Name & : Abhinaya Sugars Dindigul Tamilnadu Marketed by: Samvruddhi & Co, #482, 33rd cross, 9th main, Jayanagar 4th Block, Bangalore-560011. Country of Origin: India Best before 07-05-2022 ","8908008464294 FSSAI Number: 11220334001264 Manufacturer Name & Address: Abhinaya Sugars Dindigul Tamilnadu Marketed by: Samvruddhi & Co, #482, 33rd cross, 9th main, Jayanagar 4th Block, Bangalore-560011. Country of Origin: India Best before 07-05-2022 For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com",-,-,-,Pure cane sugar prepared traditionally,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Shruti's,"Shruti's Herbal Jaggery Powder - 100% Natural , Organically Processed Sweetener, 100 g Carton","SHRUTIS Herbal Jaggery Powderis a natural traditional product and Sweetener. This rich and delicious herbal Jaggery is made from the best sugarcane in a traditional way. Sugarcane juice clarification is done with natural cleansers and Natural Herbs are added during the boiling and drying process in a way that medicinal values are extracted and preserved in jaggery powder. SHRUTIS Herbal Jaggery Powder is processed in a way to help retain sugarcane nutrients and medicinal value of Herbs resulting in pure, natural and tasty Herbal Jaggery.",100 g Carton,g,100 g Carton,1,1,40,40,"Desi Village agro Foods (I) Pvt. Ltd. No.21, Bharathi Mill Street, Mudaliarpet, Pondicherry - 605004",India,[-],['13518001000549'],https://datalabs.siva3.io/image/Eunimart_groceries_40246509_1-shrutis-herbal-jaggery-powder-100-natural-organically-processed-sweetener.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40246509-2_1-shrutis-herbal-jaggery-powder-100-natural-organically-processed-sweetener.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40246509-3_1-shrutis-herbal-jaggery-powder-100-natural-organically-processed-sweetener.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40246509-4_1-shrutis-herbal-jaggery-powder-100-natural-organically-processed-sweetener.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40246509-5_1-shrutis-herbal-jaggery-powder-100-natural-organically-processed-sweetener.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40246509-6_1-shrutis-herbal-jaggery-powder-100-natural-organically-processed-sweetener.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,It is used in making cakes and cookies.,"['EAN Code: Manufacturer Name & Marketed By : Desi Village agro Foods (I) Pvt. Ltd. No.21, Bharathi Mill Street, Mudaliarpet, Pondicherry - 605004', 'FSSAI Number: 13518001000549', 'Country of Origin: India', 'Best before 16-07-2023', '","Manufacturer Name & Marketed By : Desi Village agro Foods (I) Pvt. Ltd. No.21, Bharathi Mill Street, Mudaliarpet, Pondicherry - 605004",-,-,-,"Cane Jaggery with Indian Gooseberry(Amla), Dried Ginger, Pepper, Sweet Basil, Betel Leaf, Cardamom, Tulsi, Indian Mint , Climbing Brinjal, Ashwagandha, Athimathuram & Avaram.",-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Shruti's,"Shruti's Herbal Jaggery Powder - Naturally Processed, Unrefined, 700 g","Shruti's herbal jaggery powder can be replaced with white sugar with tea, coffee and other dishes. It stimulates digestive enzymes and functions like acetic acid in the stomach, hence speeding up the digestion process. Molasses is a nutrient-rich by-product of the sugar-making process. The nutrients and value of herbs result in pure, natural and tasty herbal jaggery.
Benefits - 
Pure and chemical-free
Stimulates digestive function
Replacement of sugar",700 g,g,700 g,1,1,180,180,"Desi Village Agro Foods (I) Pvt. Ltd. No.21, Bharathi Mill Street, Mudaliarpet, Pondicherry - 605004.",India,['40234978'],['13518001000549'],https://datalabs.siva3.io/image/Eunimart_groceries_40234978_1-shrutis-herbal-jaggery-powder-naturally-processed-unrefined-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234978-2_1-shrutis-herbal-jaggery-powder-naturally-processed-unrefined-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234978-3_1-shrutis-herbal-jaggery-powder-naturally-processed-unrefined-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234978-4_1-shrutis-herbal-jaggery-powder-naturally-processed-unrefined-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234978-5_1-shrutis-herbal-jaggery-powder-naturally-processed-unrefined-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234978-6_1-shrutis-herbal-jaggery-powder-naturally-processed-unrefined-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234978-7_1-shrutis-herbal-jaggery-powder-naturally-processed-unrefined-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234978-8_1-shrutis-herbal-jaggery-powder-naturally-processed-unrefined-chemical-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It can be replaced with white sugar for tea, coffee and other dishes
Store in a cool and dry place 
Keep away from direct sunlight","['EAN Code: 40234978', 'Country Of Origin: India', 'Manufacturer Name and : Desi Village Agro Foods (I) Pvt. Ltd. No.21, Bharathi Mill Street, Mudaliarpet, Pondicherry - 605004.', 'FSSAI Number:13518001000549', 'Best before __PSL__ days from the delivery date', '",-,-,-,-,"Cane Jaggery With Indian Gooseberry (Amla), Dried Ginger, Pepper, Sweet Basil, Betel Leaf, Cardamom, Tulsi, Indian Mint, Climbing Brinjal, Ashwagandha, Athimadhuram & Avaram.",-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Shruti's,"Shruti's Himalayan Pink Rock Salt Powder - 100% Natural, Rich In Minerals & Chemical Free, 500 g","Shruthi's Himalayan rock salt is a wonderful replacement for commercial table salt. As it is an unprocessed ""raw"" salt it retains the traces of 84 naturally present rich nutritional minerals. It is free from added chemicals, food additives, anti-caking agents. With a great subtle flavour, use sparingly (tiny dash) to season dishes to perfection. Shruti's Himalayan Pink Salt Powder has a lot of benefits. This pink rock salt is crushed making it useful for the dining table. It often has a pinkish tint due to trace minerals.
Benefits - 
It is loaded with minerals and provides incredible health benefits
This salt is much healthier than regular table salt
It is saltier compared to white salt
A great alternative to white salt",500 g,g,500 g,1,1,70,70,"Desi Village Agro Foods (I) Pvt. Ltd. No.21, Bharathi Mill Street, Mudaliarpet, Pondicherry - 605004.",India,['40234976'],['13518001000549'],https://datalabs.siva3.io/image/Eunimart_groceries_40234976_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234976-2_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234976-3_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234976-4_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234976-5_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234976-6_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Great for seasoning meats, grilled vegetables, a variety of salads (such as pasta, egg or potato salads), soups & stews
It is also a flavorful salt to use for baking
Store in a cool and dry place
Keep away from direct sunlight","['EAN Code: 40234976', 'Country Of Origin: India', 'Manufacturer Name and : Desi Village Agro Foods (I) Pvt. Ltd. No.21, Bharathi Mill Street, Mudaliarpet, Pondicherry - 605004.', 'FSSAI Number:13518001000549', 'Best before __PSL__ days from the delivery date', '",-,-,-,-,Himalayan Pink Rock Salt Powder (100%),-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Shruti's,"Shruti's Himalayan Pink Rock Salt Powder - 100% Natural, Rich In Minerals, Chemical Free, 1 Kg Pouch","Shruthi's Himalayan pink rock salt is mined from the mountains of the Himalayan Region and has naturally occurring pink hues. As it is an unprocessed ""raw"" salt it retains the traces of 84 naturally present rich nutritional minerals. It is free from added chemicals, food additives and anti-caking agents. With a great subtle flavour, use sparingly (tiny dash) to season dishes to perfection. Shruti's Himalayan pink salt powder has a lot of benefits. This pink salt is crushed making it useful for the dining table. It often has a pinkish tint due to trace minerals.
Benefits - 
It is loaded with minerals and provides incredible health benefits
This salt is much healthier than regular table salt
It is saltier than regular table salt
This is a great alternative for regular salt",1 Kg Pouch,kg,1 Kg Pouch,1,1,145,145,"Desi Village Agro Foods (I) Pvt. Ltd. No.21, Bharathi Mill Street, Mudaliarpet, Pondicherry - 605004.",India,['8904325100020'],['13518001000549'],https://datalabs.siva3.io/image/Eunimart_groceries_40234979_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234979-2_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234979-3_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234979-4_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234979-5_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40234979-6_1-shrutis-himalayan-pink-rock-salt-powder-100-natural-rich-in-minerals-chemical-free.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is great for seasoning meats, grilled vegetables, a variety of salads (such as pasta, egg or potato salads), soups & stews
It is also a flavorful salt to use for baking
Store in a cool and dry place
Keep away from direct sunlight","['EAN Code: 8904325100020', 'Country Of Origin: India', 'Manufacturer Name and : Desi Village Agro Foods (I) Pvt. Ltd. No.21, Bharathi Mill Street, Mudaliarpet, Pondicherry - 605004.', 'FSSAI Number:13518001000549', 'Best before __PSL__ days from the delivery date', '",-,-,-,-,Himalayan Rock Salt Powder (100%).,-,-,-
RET,RET-10,RET-10-1A,RET-10-1A-10,RET-10-1A-10-11,Shruti's,"Shruti's Himalayan Pink Rock Salt Powder - Chemical Free, Unprocessed, Rich In Minerals, 454 g","Shruti's Himalayan pink rock salt is mined from the mountains of the Himalayan Region and has naturally occurring pink hues. As it is an unprocessed ""raw"" salt it retains the traces of 84 naturally present rich nutritional minerals. It is free from added chemicals, food additives and anti-caking agents. With a great subtle flavour, use sparingly to season dishes to perfection.",454 g,g,454 g,1,1,90,90,"LOTUS HOUSEHOLD PRODUCT, A26 B Oshia MataCompound, Retibunder Road,Kalher, Bhiwandi-421302,Thane, Maharashtra.",India,['8904325100617'],['10017022007053'],https://datalabs.siva3.io/image/Eunimart_groceries_40236225_1-shrutis-himalayan-pink-rock-salt-powder-chemical-free-unprocessed-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236225-2_1-shrutis-himalayan-pink-rock-salt-powder-chemical-free-unprocessed-rich-in-minerals.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40236225-3_1-shrutis-himalayan-pink-rock-salt-powder-chemical-free-unprocessed-rich-in-minerals.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Open the pack gently and use it for your cooking needs.,"['EAN Code: 8904325100617', 'Country Of Origin: India', 'Manufacturer Name and : LOTUS HOUSEHOLD PRODUCT, A26 B Oshia MataCompound, Retibunder Road,Kalher, Bhiwandi-421302,Thane, Maharashtra.', 'FSSAI Number:10017022007053', 'Best before 02-09-2023', '",-,-,-,-,Himalayan Pink Salt,-,-,-
