L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Raw Pressery,"Raw Pressery Almond Milk - Plain, Unsweetened, Vegan, Plant Protein, 1 L",Here's a new way to have your daily dose of almonds. Introducing dairy-free almond milk (unsweetened). A perfectly delicious and creamy dairy alternative that you can add to your shake's daily tea and coffee. Get energized with this refreshing cold-pressed milk.,1 L,L,1 L,1,1,325,292.5,"SCHREIBER DYNAMIX DAIRIES PRIVATE LIMITED, E-94, MIDC BHIGWAN ROAD, BARAMATI 413133, DIST PUNE",India,['40140427'],['10012022000264'],https://datalabs.siva3.io/image/Eunimart_groceries_40140427_3-raw-pressery-almond-milk-plain-unsweetened-vegan-plant-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40140427-2_3-raw-pressery-almond-milk-plain-unsweetened-vegan-plant-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40140427-3_3-raw-pressery-almond-milk-plain-unsweetened-vegan-plant-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40140427-4_3-raw-pressery-almond-milk-plain-unsweetened-vegan-plant-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40140427-5_3-raw-pressery-almond-milk-plain-unsweetened-vegan-plant-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40140427-6_1-raw-pressery-almond-milk-plain-unsweetened-vegan-plant-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40140427-7_1-raw-pressery-almond-milk-plain-unsweetened-vegan-plant-protein.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40140427'}, {'Country Of Origin': 'India'}, {'FSSAI NO': '10012022000264'}, {'Manufacturer Name & ': 'SCHREIBER DYNAMIX DAIRIES PRIVATE LIMITED, E-94, MIDC BHIGWAN ROAD, BARAMATI 413133, DIST PUNE'}, {'Marketed by': 'RAW HEADQUARTERS, 2nd Floor, DTC Bldg, Sitaram Mills, Delisle Road, NM Joshi Marg, Lower Parel East, Mumbai - 400011.'}]","RAW HEADQUARTERS, 2nd Floor, DTC Bldg, Sitaram Mills, Delisle Road, NM Joshi Marg, Lower Parel East, Mumbai - 400011.",-,-,-,"Water, Almond (5%), Emulsifier (Ins 322), Acidity Regulator (Ins 341 (Iii), Ins 332(Ii)), Stabilizer (Ins 410, Ins 170(I), Ins 418)"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Raw Pressery,"Raw Pressery Almond Milk Cacao - Lactose Free, Dairy Free & Vegan, 1 L","Our bestseller dairy-free milk with chocolaty Cacao will leave you wanting for more. This chocolate milk is a favourite for adults and kids alike. Just Shake. Pop. Pour.
Benefits: Get energised with this refreshing cold pressed.",1 L,L,1 L,1,1,325,292.5,"B-12, JWC Logistic Park Pvt. Ltd., National Highway No.17 Palaspe, Panvel, Maharashtra - 410212",India,['40129623'],['10012022000264'],https://datalabs.siva3.io/image/Eunimart_groceries_40129623_7-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129623-2_7-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129623-3_7-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129623-4_6-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129623-5_5-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129623-6_2-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40129623-7_2-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40129623'}, {'Country Of Origin': 'India'}, {'FSSAI NO': '10012022000264'}, {'Manufacturer Name & ': 'SCHREIBER DYNAMIX DAIRIES PRIVATE LIMITED, E-94, MIDC BHIGWAN ROAD, BARAMATI 413133, DIST PUNE'}, {'Marketed by': 'RAW HEADQUARTERS, 2nd Floor, DTC Bldg, Sitaram Mills, Delisle Road, NM Joshi Marg, Lower Parel East, Mumbai - 400011.'}]","RAW HEADQUARTERS, 2nd Floor, DTC Bldg, Sitaram Mills, Delisle Road, NM Joshi Marg, Lower Parel East, Mumbai - 400011.",-,-,-,"Water, Almond (5%), Fructose, Cacao Nibs (1.55%), Liquid Chocolate (1.55%), Emulsifier (Ins 322), Acidity Regulator (Ins 341 (Iii), INS 332(Ii)), Stabilizer (INS 410, INS 170(I), INS 418) , Stevia"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Raw Pressery,"Raw Pressery Almond Milk Cacao - Lactose Free, Dairy Free & Vegan, 2x1 L Multipack","Our bestseller dairy-free milk with chocolatey cacao will leave you wanting for more. This chocolate milk is a favourite for adults and kids alike. Just shake, pop. pour.",2x1 L Multipack,L,2x1 L Multipack,1,1,650,526.5,"Schreiber Dynamix Dairies Private Limited Maharashtra Industrial Development Corporation Area, Baramati, Maharashtra 41313 & Dabur India Ltd., 8/3, Asaf Ali Road, New Delhi-110002",India,['1205773'],['11516024000804'],https://datalabs.siva3.io/image/Eunimart_groceries_205773_2-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205773-2_1-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205773-3_1-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205773-4_1-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205773-5_1-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205773-6_1-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205773-7_1-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_205773-8_1-raw-pressery-almond-milk-cacao-lactose-free-dairy-free-vegan.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '1205773'}, {'Country of origin': 'India'}, {'FSSAI Number': '11516024000804'}, {'Manufactured Marketed by': 'B-12, JWC Logistic Park Pvt. Ltd., National Highway No.17 Palaspe, Panvel, Maharashtra - 410212'}]","B-12, JWC Logistic Park Pvt. Ltd., National Highway No.17 Palaspe, Panvel, Maharashtra - 410212",-,-,-,"Water, Almond(5%), Fructose, Cacao Nibs(1.55%), Liquid Chocolate(1.55%), Emulsifier (INS 322), Acidity Regulator (INS  341 (Iii), INS  332(Ii)), Stabilizer (INS 410, INS 170(I),INS 418) , Stevia"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Real Health,"Real Health Soya Drink - Naturally Sugar Free, With 30% More Protein, 1 L","Real Health Soya Drink is the perfect way to enjoy your cereal on a vegan diet. Real Health Soya Drink has no refined sugar and is completely vegan. It is gluten-free and has no trans fats, making it a nutritious and delightful beverage that is especially wonderful when served cold. Enjoy this classic beverage after a workout, while working, or as a side to your favourite burger or slider. Serve this drink to your vegan friends or anyone who is gluten intolerant. This beverage may also be poured into cereals and milkshakes. Explore a wide range of delicious Real Health beverages, juices and milk options only on Big Basket.",1 L,L,1 L,1,1,150,120,"(A) Liberate Foods Pvt Ltd, 155 Amarjyoti Layout, Domlur, Bangalore 560071 OR (B) Chatha Fooods Pvt Ltd, VIII, Chaundheri, P/O Dappar (Chandigarh- Ambala highway), Dist. Mohali, Punjab-140501",India,['40283093'],['10012022000264'],https://datalabs.siva3.io/image/Eunimart_groceries_40283093_1-real-health-soya-drink-naturally-sugar-free-with-30-more-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283093-2_1-real-health-soya-drink-naturally-sugar-free-with-30-more-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283093-3_1-real-health-soya-drink-naturally-sugar-free-with-30-more-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283093-4_1-real-health-soya-drink-naturally-sugar-free-with-30-more-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283093-5_1-real-health-soya-drink-naturally-sugar-free-with-30-more-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283093-6_1-real-health-soya-drink-naturally-sugar-free-with-30-more-protein.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40283093-7_1-real-health-soya-drink-naturally-sugar-free-with-30-more-protein.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40283093', 'FSSAI No: 10012022000264', 'Manufactured & Marketed by: Schreiber Dynamix Dairies Private Limited Maharashtra Industrial Development Corporation Area, Baramati, Maharashtra 41313 & Dabur India Ltd., 8/3, Asaf Ali Road, New Delhi-110002', 'Country of origin: India', 'Best before 15-07-2023', '","Schreiber Dynamix Dairies Private Limited Maharashtra Industrial Development Corporation Area, Baramati, Maharashtra 41313 & Dabur India Ltd., 8/3, Asaf Ali Road, New Delhi-110002",-,-,-,"Water, Soy Drink Powder (7.5%), Soy Protein Isolate (1%), Vitamins and Minerals, Emulsifier [INS 322(i)], Flavours (Nature Identical Flavouring Substances), Iodized Salt Stabilizers (INS 418 & INS 407) and Acidity Regulator [INS 339(iii)]."
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Shaka Harry,"Shaka Harry Just Like Chicken Classic Nuggets - Plant Based & Vegan, 250 g","Here's something straight out of the grill, while you sit back and take a chill pill. Gorge on our nuggies made completely out of veggies without any guilt or worries. Shaka Harry Just Like Chicken Nuggets are made with 100% vegetarian ingredients and yet have the taste, texture and flavour of the chicken. We can't tell the difference, can you? These are also vegan. #Shakaharry",250 g,g,250 g,1,1,295,295,"(A) Liberate Foods Pvt Ltd, 155 Amarjyoti Layout, Domlur, Bangalore 560071 OR (B) Chatha Fooods Pvt Ltd, VIII, Chaundheri, P/O Dappar (Chandigarh- Ambala highway), Dist. Mohali, Punjab-140501",India,['40222989'],['11221333000858'],https://datalabs.siva3.io/image/Eunimart_groceries_40222989_2-shaka-harry-just-like-chicken-classic-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222989-2_2-shaka-harry-just-like-chicken-classic-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222989-3_2-shaka-harry-just-like-chicken-classic-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222989-4_2-shaka-harry-just-like-chicken-classic-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222989-5_2-shaka-harry-just-like-chicken-classic-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222989-6_2-shaka-harry-just-like-chicken-classic-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222989-7_2-shaka-harry-just-like-chicken-classic-nuggets-plant-based-vegan.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Heat oil in a deep pan at medium heat (170‚‚c)
2. Take out the nuggets from the freeze
3. Directly deep fry for 3 minutes and enjoy","['EAN Code: 40222989', 'FSSAI No: 11221333000858', 'Manufactured & Marketed by:(A) Liberate Foods Pvt Ltd, 155 Amarjyoti Layout, Domlur, Bangalore 560071 OR (B) Chatha Fooods Pvt Ltd, VIII, Chaundheri, P/O Dappar (Chandigarh- Ambala highway), Dist. Mohali, Punjab-140501', 'Country of origin: India', 'Best before 17-07-2023', '","(A) Liberate Foods Pvt Ltd, 155 Amarjyoti Layout, Domlur, Bangalore 560071 OR (B) Chatha Fooods Pvt Ltd, VIII, Chaundheri, P/O Dappar (Chandigarh- Ambala highway), Dist. Mohali, Punjab-140501",-,-,-,"Water, Vegetable Protein Mix { Textured Protein (Soya), Vegetable fibre (Oats), Soya Protein, Dehydrated Onion, Iodized Salt, Methylcellulose (INS 461)}, Vegetable Fat, Predust & Batter Mix {(Starch, Maida, Rice Flour, Acidity Regulator (INS450i), Raising Agent (INS 500ii), Xanthan Gum (INS 415}, Bread Crumbs {Bread Crumbs (Wheat flour, Iodized Salt, Dextrose, Yeast, Edible vegetable Oil)}, Rice Bran Oil, Seasoning Mix {Acidity regulator (INS 452(i)), Flavour Enhancer (INS 627, INS 631)}"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Shaka Harry,"Shaka Harry Just Like Chicken Hot & Spicy Nuggets - Plant Based & Vegan, 250 g","Here is something to spice up your life, and tickle your taste buds. The next time you want to just flix and chill, keep the chickens out of the grill. And get us to add to the thrill. Shaka Harry Just Like Chicken Hot & Spicy Nuggets are made with 100% vegetarian ingredients and yet have the taste, texture and flavour of the chicken. We can't tell the difference, can you? These are also vegan. #Shakaharry",250 g,g,250 g,1,1,295,295,"(A) Liberate Foods Pvt Ltd, 155 Amarjyoti Layout, Domlur, Bangalore 560071 OR (B) Chatha Fooods Pvt Ltd, VIII, Chaundheri, P/O Dappar (Chandigarh- Ambala highway), Dist. Mohali, Punjab-140501",India,['40222990'],['11221333000858'],https://datalabs.siva3.io/image/Eunimart_groceries_40222990_2-shaka-harry-just-like-chicken-hot-spicy-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222990-2_2-shaka-harry-just-like-chicken-hot-spicy-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222990-3_2-shaka-harry-just-like-chicken-hot-spicy-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222990-4_2-shaka-harry-just-like-chicken-hot-spicy-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222990-5_2-shaka-harry-just-like-chicken-hot-spicy-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222990-6_2-shaka-harry-just-like-chicken-hot-spicy-nuggets-plant-based-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222990-7_2-shaka-harry-just-like-chicken-hot-spicy-nuggets-plant-based-vegan.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Heat oil in a deep pan at medium heat (170‚‚c)
2. Take out the nuggets from the freeze
3. Directly deep fry for 3-5 minutes and enjoy","['EAN Code: 40222990', 'FSSAI No: 11221333000858', 'Manufactured & Marketed by:(A) Liberate Foods Pvt Ltd, 155 Amarjyoti Layout, Domlur, Bangalore 560071 OR (B) Chatha Fooods Pvt Ltd, VIII, Chaundheri, P/O Dappar (Chandigarh- Ambala highway), Dist. Mohali, Punjab-140501', 'Country of origin: India', 'Best before 17-07-2023', '","(A) Liberate Foods Pvt Ltd, 155 Amarjyoti Layout, Domlur, Bangalore 560071 OR (B) Chatha Fooods Pvt Ltd, VIII, Chaundheri, P/O Dappar (Chandigarh- Ambala highway), Dist. Mohali, Punjab-140501",-,-,-,"Water, Vegetable Protein Mix { Textured Protein (Soya), Vegetable fibre (Oats), Soya Protein, Dehydrated Onion, Iodized Salt, Methylcellulose (INS 461)}, Vegetable Fat, Predust & Batter Mix {(Starch, Maida, Rice Flour, Acidity Regulator (INS450i), Raising Agent (INS 500ii), Xanthan Gum (INS 415}, Bread Crumbs {Bread Crumbs (Wheat flour, Iodized Salt, Dextrose, Yeast, Edible Vegetable Oil)}, Rice Bran Oil, Seasoning Mix {Flavour Enhancer (INS 627, INS 631)}"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,Shaka Harry,"Shaka Harry Just Like Mutton Samosa - Plant Based & Vegan, 0% Meat, 250 g","Your samosas without us is like chai without 'adrak'. Don't be surprised if you catch 'fillings'. We are not like your other Mutton Samosas. When you take a bite of us, you will forget meat every time we meet. Shaka Harry Just Like Mutton Samosas are made with 100% vegetarian ingredients and yet have the taste, texture and flavour of mutton. We can't tell the difference, can you? These are also vegan. #Shakaharry",250 g,g,250 g,1,1,295,295,"Life Health Foods India Pvt Ltd No.510, Atlanta Estate, Dr.Ambedkar Chowk Off. W.E. Highway Goregaon(E), Mumbai-400063",India,['40222991'],['11221333000858'],https://datalabs.siva3.io/image/Eunimart_groceries_40222991_2-shaka-harry-just-like-mutton-samosa-plant-based-vegan-0-meat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222991-2_2-shaka-harry-just-like-mutton-samosa-plant-based-vegan-0-meat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222991-3_2-shaka-harry-just-like-mutton-samosa-plant-based-vegan-0-meat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222991-4_2-shaka-harry-just-like-mutton-samosa-plant-based-vegan-0-meat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222991-5_2-shaka-harry-just-like-mutton-samosa-plant-based-vegan-0-meat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222991-6_2-shaka-harry-just-like-mutton-samosa-plant-based-vegan-0-meat.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40222991-7_2-shaka-harry-just-like-mutton-samosa-plant-based-vegan-0-meat.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Heat oil in a deep pan at medium heat (170‚‚c)
2. Take out the nuggets from the freeze
3. Directly deep fry for 3-5 minutes and enjoy","['EAN Code: 40222991', 'FSSAI No: 11221333000858', 'Manufactured & Marketed by:(A) Liberate Foods Pvt Ltd, 155 Amarjyoti Layout, Domlur, Bangalore 560071 OR (B) Chatha Fooods Pvt Ltd, VIII, Chaundheri, P/O Dappar (Chandigarh- Ambala highway), Dist. Mohali, Punjab-140501', 'Country of origin: India', 'Best before 17-07-2023', '","(A) Liberate Foods Pvt Ltd, 155 Amarjyoti Layout, Domlur, Bangalore 560071 OR (B) Chatha Fooods Pvt Ltd, VIII, Chaundheri, P/O Dappar (Chandigarh- Ambala highway), Dist. Mohali, Punjab-140501",-,-,-,"Onion, Soya, Samosa Patti, Garlic Paste, Coriander, Salt, Assorted Spices"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,So Good,"So Good Almond Milk - Chocolate, Plant Based Beverage, Source Of Calcium, 1 L Tetra Pack","So Good Chocolate Almond Beverage is a unique formulation that extracts milk from almonds and uses the best-imported cocoa powder which gives you the perfect combination of wellness and taste. So Good Almond Beverage is plant-based milk and has no gluten or lactose in it. Moreover, it is cholesterol-free and is fortified with vitamins. Almond Milk is high in calcium and vitamin B2, B12 and vitamin D which is great for your bones and skin. A low-calorie product, it has almost 50% lower calories than regular dairy milk. So Good Almond Beverage comes with no preservatives and has no added colours.",1 L Tetra Pack,L,1 L Tetra Pack,1,1,295,295,"Life Health Foods India Pvt Ltd No.510, Atlanta Estate, Dr.Ambedkar Chowk Off. W.E. Highway Goregaon(E), Mumbai-400063",India,['841541001121'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40066209_5-so-good-plant-based-almond-beverage-chocolate-rich-in-calcium-protein-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066209-2_3-so-good-plant-based-almond-beverage-chocolate-rich-in-calcium-protein-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066209-3_3-so-good-plant-based-almond-beverage-chocolate-rich-in-calcium-protein-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066209-4_3-so-good-plant-based-almond-beverage-chocolate-rich-in-calcium-protein-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066209-5_1-so-good-plant-based-almond-beverage-chocolate-rich-in-calcium-protein-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066209-6_1-so-good-plant-based-almond-beverage-chocolate-rich-in-calcium-protein-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066209-7_1-so-good-plant-based-almond-beverage-chocolate-rich-in-calcium-protein-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066209-8_1-so-good-plant-based-almond-beverage-chocolate-rich-in-calcium-protein-vegan.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Store in a cool, dry place, away from direct sunlight.
Refrigerate after opening and consume within 3 days.
Do not freeze to avoid curdling. Best served chilled or hot.
Shake well before use.
Not suitable as a complete milk food for children under the age of 5 years.
Best before 270 days from the date of manufacture.","['EAN Code: 841541001121', 'Country Of Origin: India', 'Manufactured & Marketed by: Life Health Foods India Pvt Ltd No.510, Atlanta Estate, Dr.Ambedkar Chowk Off. W.E. Highway Goregaon(E), Mumbai-400063', 'Best before 01-09-2023', '","Life Health Foods India Pvt Ltd No.510, Atlanta Estate, Dr.Ambedkar Chowk Off. W.E. Highway Goregaon(E), Mumbai-400063",-,-,-,Almond Milk
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,So Good,"So Good Almond Milk - Chocolate, Rich In Calcium, 2x1 L Multipack","Life Health Foods India brings Almond Fresh a beverages which is traditionally known for its benefits. From ages soaked almonds have been part of grandmothers recipe for health and beauty. Every glass of Almond gives that reason to feel healthy, happy & beautiful.",2x1 L Multipack,L,2x1 L Multipack,1,1,590,578.2,"Life Health Foods India Pvt Ltd No.510, Atlanta Estate, Dr.Ambedkar Chowk Off. W.E. Highway Goregaon(E), Mumbai-400063",India,['1209224'],-,https://datalabs.siva3.io/image/Eunimart_groceries_209224_2-so-good-drink-almond-fresh-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209224-2_1-so-good-drink-almond-fresh-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209224-3_1-so-good-drink-almond-fresh-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209224-4_1-so-good-drink-almond-fresh-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209224-5_1-so-good-drink-almond-fresh-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209224-6_1-so-good-drink-almond-fresh-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209224-7_1-so-good-drink-almond-fresh-chocolate.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_209224-8_1-so-good-drink-almond-fresh-chocolate.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Store in a cool, dry place, away from direct sunlight. Refrigerate after opening and consume within 3 days. Do not freeze to avoid curdling. Best served chilled or hot. Shake well before use. 
Not suitable as a complete milk food for children under the age of 5 years. Best before 270days from the date of manufacture.","['EAN Code: 1209224', 'Country of origin: India', 'Manufactured & Marketed by: Life Health Foods India Pvt Ltd No.510, Atlanta Estate, Dr.Ambedkar Chowk Off. W.E. Highway Goregaon(E), Mumbai-400063', 'Best before 01-09-2023', '","Life Health Foods India Pvt Ltd No.510, Atlanta Estate, Dr.Ambedkar Chowk Off. W.E. Highway Goregaon(E), Mumbai-400063",-,-,-,"Almond Milk, Dairy Free, Milk Substitute, Low Calorie, Health Drink, Gluten Free"
to-,to-be-,to-be-sug,to-be-sugges,to-be-suggested,So Good,"So Good Almond Milk - Natural Unsweetened, Plant Based Beverage, Source Of Calcium, 1 L Tetra Pack","So Good Unsweetened Soy Beverage is a unique formulation that extracts plant-based milk from the whole Soybean. So Good Soy Beverage is plant-based milk and has no gluten or lactose in it. Moreover, it is high in plant-based protein and essential amino acids which are required for a well-balanced diet. It has no trans fats and is rich in natural calcium and omega 3. So Good Soya Beverage comes with no preservatives and has no added colours.",1 L Tetra Pack,L,1 L Tetra Pack,1,1,300,270,"Life Health Foods India Pvt Ltd No.510, Atlanta Estate, Dr.Ambedkar Chowk Off. W.E. Highway Goregaon(E), Mumbai-400063",India,['841541001220'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40066207_6-so-good-plant-based-almond-beverage-unsweetened-rich-in-calcium-vitamins-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066207-2_4-so-good-plant-based-almond-beverage-unsweetened-rich-in-calcium-vitamins-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066207-3_4-so-good-plant-based-almond-beverage-unsweetened-rich-in-calcium-vitamins-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066207-4_4-so-good-plant-based-almond-beverage-unsweetened-rich-in-calcium-vitamins-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066207-5_4-so-good-plant-based-almond-beverage-unsweetened-rich-in-calcium-vitamins-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066207-6_1-so-good-plant-based-almond-beverage-unsweetened-rich-in-calcium-vitamins-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066207-7_1-so-good-plant-based-almond-beverage-unsweetened-rich-in-calcium-vitamins-vegan.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40066207-8_1-so-good-plant-based-almond-beverage-unsweetened-rich-in-calcium-vitamins-vegan.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Store in a cool, dry place, away from direct sunlight.
Refrigerate after opening and consume within 3 days.
Do not freeze to avoid curdling. Best served chilled or hot.
Shake well before use.
Not suitable as a complete milk food for children under the age of 5 years.
Best before 270 days from the date of manufacture.","[{'EAN Code': '841541001220'}, {'Country Of Origin': 'India'}, {'Manufactured & Marketed by': 'Life Health Foods India Pvt Ltd No.510, Atlanta Estate, Dr.Ambedkar Chowk Off. W.E. Highway Goregaon(E), Mumbai-400063'}]","Life Health Foods India Pvt Ltd No.510, Atlanta Estate, Dr.Ambedkar Chowk Off. W.E. Highway Goregaon(E), Mumbai-400063",-,-,-,Almond Milk
