L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,Images.6,Images.7,Images.8,Images.9,Images.10,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Features,Ingredients,Ingredient,From The Brand,About
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Himalayan Natives,"Himalayan Natives Natives Moong Dal/Hesaru Bele, Skinless Split, 500 g",Moong Dal is packed with protein and is low on carbs. Moong Dal is one of the most recommended vegetarian superfoods. It aids weight reduction by enhancing the functioning of the cholecystokinin hormone. Himalayan Natives™ Moong Dal retains the texture and purity of natural dal. It is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal.,500 g,g,500 g,1,1,130,84.5,"KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048",India,-,['11219333000096'],https://datalabs.siva3.io/image/Eunimart_groceries_40204836_5-himalayan-natives-natives-moong-dal-skinless-split.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204836-2_3-himalayan-natives-natives-moong-dal-skinless-split.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204836-3_3-himalayan-natives-natives-moong-dal-skinless-split.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204836-4_3-himalayan-natives-natives-moong-dal-skinless-split.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204836-5_3-himalayan-natives-natives-moong-dal-skinless-split.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: __ EAN__', 'FSSAI Number: 11219333000096', 'Manufactured & Marketed By: KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048', 'Country of Origin: India', 'Best Before__PSL__days from the date of delivery', '","KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048",-,-,-,Moong Dal,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Himalayan Natives,"Himalayan Natives Natives Roasted Flax Seeds, 150 g","Himalayan Natives 100% Natural Roasted Flax Seeds are farmed and harvested with the highest quality control standards to ensure purity & consistent quality.
Grown since the beginning of civilization, flax seeds are one of the oldest crops.",150 g,g,150 g,1,1,89,65.86,"KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048",India,-,['11219333000096'],https://datalabs.siva3.io/image/Eunimart_groceries_40204842_4-himalayan-natives-natives-roasted-flax-seeds.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204842-2_2-himalayan-natives-natives-roasted-flax-seeds.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204842-3_2-himalayan-natives-natives-roasted-flax-seeds.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204842-4_2-himalayan-natives-natives-roasted-flax-seeds.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204842-5_2-himalayan-natives-natives-roasted-flax-seeds.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204842-6_1-himalayan-natives-natives-roasted-flax-seeds.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: __ EAN__', 'FSSAI Number: 11219333000096', 'Manufactured & Marketed By: KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048', 'Country of Origin: India', 'Best Before 15-07-2023', '","KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048",-,-,-,Flax Seeds,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Himalayan Natives,"Himalayan Natives Natives Toor Dal/Togari Bele - Unpolished, 500 g",Toor Dal is one of the major sources of protein for the Indian population. It is rich in carbohydrates and dietary fibres while being cholesterol-free. Himalayan Natives 100% natural Toor Dal is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal.,500 g,g,500 g,1,1,99,79.2,"KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048",India,-,['11219333000096'],https://datalabs.siva3.io/image/Eunimart_groceries_40204833_5-himalayan-natives-natives-toor-dal-unpolished.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204833-2_3-himalayan-natives-natives-toor-dal-unpolished.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204833-3_3-himalayan-natives-natives-toor-dal-unpolished.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204833-4_3-himalayan-natives-natives-toor-dal-unpolished.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204833-5_3-himalayan-natives-natives-toor-dal-unpolished.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: __ EAN__', 'FSSAI Number: 11219333000096', 'Manufactured & Marketed By: KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048', 'Country of Origin: India', 'Best Before__PSL__days from the date of delivery', '","KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048",-,-,-,Toor Dal,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Himalayan Natives,"Himalayan Natives Natives Toor Dal/Togari Bele, 500 g",Toor Dal has been used for about 3500 years in the Indian subcontinent. It is one of the major sources of protein for the population. Toor Dal is rich in carbohydrates and dietary fibres while being cholesterol-free. It is generally accompanied by rice or roti (Indian flatbread) and is a staple in every Indian household. It is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal.,500 g,g,500 g,1,1,120,84,"KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048",India,-,['11219333000096'],https://datalabs.siva3.io/image/Eunimart_groceries_40204832_5-himalayan-natives-natives-toor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204832-2_3-himalayan-natives-natives-toor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204832-3_3-himalayan-natives-natives-toor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204832-4_3-himalayan-natives-natives-toor-dal.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204832-5_3-himalayan-natives-natives-toor-dal.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: __ EAN__', 'FSSAI Number: 11219333000096', 'Manufactured & Marketed By: KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048', 'Country of Origin: India', 'Best Before__PSL__days from the date of delivery', '","KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048",-,-,-,Toor Dal,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Himalayan Natives,"Himalayan Natives Natives Urad Dal/Uddina Bele, Split, 500 g","Urad Dal originated in India and has been in cultivation from ancient times and is one of the most popular pulses of the nation. Our all-natural Urad Dal is rich in iron, calcium, and proteins. Himalayan Natives™ Urad Dal Split retains the texture and purity of natural dal. It is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal.",500 g,g,500 g,1,1,140,91,"KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048",India,-,['11219333000096'],https://datalabs.siva3.io/image/Eunimart_groceries_40204835_5-himalayan-natives-natives-urad-dal-split.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204835-2_3-himalayan-natives-natives-urad-dal-split.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204835-3_3-himalayan-natives-natives-urad-dal-split.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204835-4_3-himalayan-natives-natives-urad-dal-split.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40204835-5_3-himalayan-natives-natives-urad-dal-split.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: __ EAN__', 'FSSAI Number: 11219333000096', 'Manufactured & Marketed By: KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048', 'Country of Origin: India', 'Best Before__PSL__days from the date of delivery', '","KHANAL FOODS PVT LTD., Laxmi Sagar Layout, Mahadevapura, Bengaluru, Karnataka 560048",-,-,-,Urad Dal,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Himalayan Natives,"Himalayan Natives Quinoa, 450 g","Himalayan Natives 100% Natural Quinoa is farmed and harvested with the highest quality control standards to ensure purity & consistent quality. Quinoa is a gluten-free, whole-grain carbohydrate, as well as a whole protein since it contains all nine essential amino acids. It is also high in fibre, magnesium, B vitamins, iron, potassium, calcium, phosphorus, vitamin E, and various beneficial antioxidants. Quinoa also has a Low Glycemic Index, which is good for blood sugar control.",450 g,g,450 g,1,1,190,129.2,"Khanal Foods Pvt. Ltd., #40, Goshala Road, Garudachar Palya, Mahadevapura post, Bangalore- 560048, Karnataka",India,['40198170'],['11219333000096'],https://datalabs.siva3.io/image/Eunimart_groceries_40198170_3-himalayan-natives-quinoa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198170-2_3-himalayan-natives-quinoa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198170-3_3-himalayan-natives-quinoa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198170-4_3-himalayan-natives-quinoa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198170-5_3-himalayan-natives-quinoa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198170-6_2-himalayan-natives-quinoa.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use as per Indian cooking method.,"['EAN Code: 40198170', 'FSSAI Number: 11219333000096', 'Manufactured & Marketed By: Khanal Foods Pvt. Ltd., #40, Goshala Road, Garudachar Palya, Mahadevapura post, Bangalore- 560048, Karnataka', 'Country of Origin: India', 'Best before 31-05-2023', '","Khanal Foods Pvt. Ltd., #40, Goshala Road, Garudachar Palya, Mahadevapura post, Bangalore- 560048, Karnataka",-,-,-,Quinoa,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Himalayan Natives,"Himalayan Natives Toor Dal - Unpolished, 1 kg",Himalayan Natives 100% natural Toor Dal is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal. Toor Dal is rich in carbohydrates and dietary fibres while being cholesterol-free. It is generally accompanied by rice or roti (Indian flatbread) and is a staple in every Indian household. Toor dal has been used for about 3500 years in the Indian subcontinent. It is one of the major sources of protein for the population.,1 kg,kg,1 kg,1,1,219,148.92,"Khanal Foods Private Limited.,#40, Goshala Road, Garudachar Palya,Mahadevapura Post, Bangalore-560048, Karnataka, India",India,['40228900'],['11219333000096'],https://datalabs.siva3.io/image/Eunimart_groceries_40228900_3-himalayan-natives-toor-dal-unpolished.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228900-2_3-himalayan-natives-toor-dal-unpolished.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228900-3_3-himalayan-natives-toor-dal-unpolished.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228900-4_3-himalayan-natives-toor-dal-unpolished.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228900-5_3-himalayan-natives-toor-dal-unpolished.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228900-6_2-himalayan-natives-toor-dal-unpolished.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228900-7_2-himalayan-natives-toor-dal-unpolished.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is used to make dough.
It is used as the primary ingredient to soups, stews and curries.
It is generally accompanied by rice or roti (Indian flatbread) and is a staple in every Indian household.","['EAN Code: 40228900', 'FSSAI Number: 11219333000096', 'Manufactured & Marketed By: Khanal Foods Private Limited.,#40, Goshala Road, Garudachar Palya,Mahadevapura Post, Bangalore-560048, Karnataka, India', 'Country of Origin: India', 'Best before 15-07-2023', '","Khanal Foods Private Limited.,#40, Goshala Road, Garudachar Palya,Mahadevapura Post, Bangalore-560048, Karnataka, India",-,-,-,Toor Dal,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Himalayan Natives,"Himalayan Natives Urad Dal - Whole, 100% Natural, 1 Kg","Himalayan Native urad dal originated in India where it has been cultivated since ancient times and it is one of the most popular and widely used dal in Punjabi cuisine. Himalayan Natives urad dal is rich in iron, calcium, and protein. It retains the texture and purity of natural dal. It is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal.",1 Kg,Kg,1 Kg,1,1,219,153.3,"Khanal Foods Private Limited.,#40, Goshala Road, Garudachar Palya,Mahadevapura Post, Bangalore-560048, Karnataka, India",India,['40228901'],['11219333000096'],https://datalabs.siva3.io/image/Eunimart_groceries_40228901_2-himalayan-natives-urad-dal-whole-100-natural.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228901-2_2-himalayan-natives-urad-dal-whole-100-natural.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228901-3_2-himalayan-natives-urad-dal-whole-100-natural.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228901-4_2-himalayan-natives-urad-dal-whole-100-natural.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228901-5_2-himalayan-natives-urad-dal-whole-100-natural.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228901-6_1-himalayan-natives-urad-dal-whole-100-natural.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40228901-7_1-himalayan-natives-urad-dal-whole-100-natural.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is used to make dough.
It is used as the primary ingredient to soups, stews and curries.
It is generally accompanied by rice or roti (Indian flatbread) and is a staple in every Indian household.","['EAN Code: 40228901', 'FSSAI Number: 11219333000096', 'Manufactured & Marketed By: Khanal Foods Private Limited.,#40, Goshala Road, Garudachar Palya,Mahadevapura Post, Bangalore-560048, Karnataka, India', 'Country of Origin: India', 'Best before 31-05-2023', '","Khanal Foods Private Limited.,#40, Goshala Road, Garudachar Palya,Mahadevapura Post, Bangalore-560048, Karnataka, India",-,-,-,Urad Dal,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Himalayan Natives,"Himalayan Natives Urad Dal/Uddina Bele - Whole, 500 g","Urad Dal originated in India where it has been cultivated since ancient times and it is one of the most popular and widely used dal in Punjabi cuisine. Himalayan Natives Urad Dal is rich in iron, calcium, and protein. It retains the texture and purity of natural dal. It is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal.",500 g,g,500 g,1,1,110,82.5,"Khanal Foods Pvt. Ltd., #40, Goshala Road, Garudachar Palya, Mahadevapura post, Bangalore- 560048, Karnataka",India,['40198173'],['11219333000096'],https://datalabs.siva3.io/image/Eunimart_groceries_40198173_5-himalayan-natives-urad-dal-whole.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198173-2_5-himalayan-natives-urad-dal-whole.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198173-3_5-himalayan-natives-urad-dal-whole.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198173-4_5-himalayan-natives-urad-dal-whole.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198173-5_5-himalayan-natives-urad-dal-whole.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198173-6_2-himalayan-natives-urad-dal-whole.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40198173-7_1-himalayan-natives-urad-dal-whole.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Use as per Indian cooking method.,"['EAN Code: 40198173', 'FSSAI Number: 11219333000096', 'Manufactured & Marketed By: Khanal Foods Pvt. Ltd., #40, Goshala Road, Garudachar Palya, Mahadevapura post, Bangalore- 560048, Karnataka', 'Country of Origin: India', 'Best before 31-05-2023', '","Khanal Foods Pvt. Ltd., #40, Goshala Road, Garudachar Palya, Mahadevapura post, Bangalore- 560048, Karnataka",-,-,-,Urad Dal Whole,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,India Gate,"India Gate Quinoa, 200 g","India Gate Quinoa contains omega-3 fatty acid and compared to common cereal grasses, it has a higher amount of monounsaturated fat. As a complete protein, quinoa contains all essential amino acids, including the elusive lysine and isoleucine acids which other grains lack. It is loaded with dietary fibre and antioxidants which is a healthy addition to your everyday meal.",200 g,g,200 g,1,1,104,104,"KRBL Ltd., C-32, 5th Floor, Sector-62, Noida, Uttar Pradesh-201301",India,['890225300506'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40131415_2-india-gate-quinoa.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40131415-6_1-india-gate-quinoa.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 890225300506', 'Manufactured & Marketed by:KRBL Ltd., C-32, 5th Floor, Sector-62, Noida, Uttar Pradesh-201301', 'Country of origin: India', 'FSSAI Number :', 'Best before 01-03-2024', '","KRBL Ltd., C-32, 5th Floor, Sector-62, Noida, Uttar Pradesh-201301",-,-,-,White Quinoa,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Madilu,"Madilu Basil Seeds, 100 g","The basil seeds that are used for eating are the seeds from the sweet basil plant, Ocimum Basilicum. They are also called Thai basil seeds and can be used in falooda, sabja, subza, selasih or tukmaria. It has a bland taste. It is gluten free, vegan and 100% natural. Weight : 100 g Store in a clean and dry place with lid closed tightly and away from sunlight.",100 g,g,100 g,1,1,105,105,"Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ¬¬…“ 560032",India,['8906675983827'],['21218179000417'],https://datalabs.siva3.io/image/Eunimart_groceries_40160381_1-madilu-basil-seeds.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160381-2_1-madilu-basil-seeds.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160381-3_1-madilu-basil-seeds.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Take 2 gm of basil seeds in lukewarm water. Soak it for about 5 to 10 mins and drink it with the honey and lime daily morning.,"['EAN Code: 8906675983827', 'Country of origin: India', 'FSSAI Number: 21218179000417', 'Manufactured & Marketed by: Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore \x83\x80\x9a¬\x82¬…\x93 560032', 'Best before 25-02-2024', '","Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ¬¬…“ 560032",-,-,-,Sweet Basil Seed,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Madilu,"Madilu Sunflower Seeds, 100 g","Sunflower seeds are packed with health benefits. It reduces the risk of heart disease, supports thyroid function, balances blood sugar levels, improves skin health. 
It is high in magnesium that regulates the blood pressure and blood sugar.",100 g,g,100 g,1,1,120,120,"Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ¬œ 560032",India,['900088877009'],['21218179000417'],https://datalabs.siva3.io/image/Eunimart_groceries_40160384_1-madilu-sunflower-seeds.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160384-2_1-madilu-sunflower-seeds.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40160384-3_1-madilu-sunflower-seeds.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,It can be used in fruit salads and can be eaten as a snack.,"['EAN Code: 900088877009', 'Country of origin: India', 'FSSAI Number: 21218179000417', 'Manufactured & Marketed by: Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore \x82¬\x80\x9c 560032', 'Best before 25-02-2024', '","Nesaramadilu No.203, 1st Main, Muthappa Block,MLA Layout, R.T. Nagar,Bangalore ¬œ 560032",-,-,-,natural Sunflower Seeds,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Manna,"Manna Barnyard Millet - Khira/Swank/Kuthiraivally/Udalu/Kodisama, 500 g","Good source of highly digestible protein with the least calories among all cereals. Its consumption makes you feel light and energetic.
The high amount of soluble and insoluble fibre that helps in preventing digestive troubles such as constipation and bloating",500 g,g,500 g,1,1,130,130,"SOUTHERN HEALTH FOODS PVT. LTD Khivraj Complex †’¬…¡¬¬…œ I, (Indian Bank Building), Third Floor, No. 477-482, Anna Salai, Chennai †’¬…¡¬¬…œ 600 035",India,['40075358'],['10013042001197'],https://datalabs.siva3.io/image/Eunimart_groceries_40075358_4-manna-barnyard-millet-khiraswankkuthiraivallyudalukodisama.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075358-2_3-manna-barnyard-millet-khiraswankkuthiraivallyudalukodisama.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075358-3_3-manna-barnyard-millet-khiraswankkuthiraivallyudalukodisama.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075358-4_3-manna-barnyard-millet-khiraswankkuthiraivallyudalukodisama.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075358-5_2-manna-barnyard-millet-khiraswankkuthiraivallyudalukodisama.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075358-6_1-manna-barnyard-millet-khiraswankkuthiraivallyudalukodisama.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075358-7_1-manna-barnyard-millet-khiraswankkuthiraivallyudalukodisama.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40075358-8_1-manna-barnyard-millet-khiraswankkuthiraivallyudalukodisama.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['EAN Code: 40075358', 'FSSAI Number: 10013042001197', 'Manufactured & Marketed by: SOUTHERN HEALTH FOODS PVT. LTD Khivraj Complex \x83†\x92\x82\x83\x82¬…¡\x82¬\x83\x80\x9a¬\x85\x80\x9c I, (Indian Bank Building), Third Floor, No. 477-482, Anna Salai, Chennai \x83†\x92\x82\x83\x82¬…¡\x82¬\x83\x80\x9a¬\x85\x80\x9c 600 035', 'Country of Origin: India', 'Best before 31-05-2023', '","SOUTHERN HEALTH FOODS PVT. LTD Khivraj Complex †’¬…¡¬¬…œ I, (Indian Bank Building), Third Floor, No. 477-482, Anna Salai, Chennai †’¬…¡¬¬…œ 600 035",-,-,-,Barnyard Millet,-,-,-
RET,RET-10,RET-10-16,RET-10-16-10,RET-10-16-10-12,Manna,"Manna Barnyard Millet / Khira / Swank / Kuthiraivally / Udalu / Kodisama / siridhanya, 1 Kg",Manna Barnyard Millets are minimally processed that are healthy whole grains. The hard outer husk is removed without losing the bran so that the nutrients stay intact. They are best-selected millets that have a high amount of anti-oxidants. These millets are easy and convenient to use and ready to cook anytime. A small-grained cereal food crops that are high in nutritious. They are healthy and nutrition-packed. It makes a healthy addition to your diet. It is easily digestible and can be used in ground form or as a whole grain.,1 Kg,Kg,1 Kg,1,1,240,240,"Southern Health Foods Pvt Ltd, Uthandikandigai Village, Ponneri Post & Ponneri Taluk, Chennai - 601204. FSSAI No : 10013042001197",India,['40219764'],[10013042001197],https://datalabs.siva3.io/image/Eunimart_groceries_40219764_1-manna-barnyard-millet-khira-swank-kuthiraivally-udalu-kodisama-siridhanya.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219764-2_1-manna-barnyard-millet-khira-swank-kuthiraivally-udalu-kodisama-siridhanya.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219764-3_1-manna-barnyard-millet-khira-swank-kuthiraivally-udalu-kodisama-siridhanya.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219764-4_1-manna-barnyard-millet-khira-swank-kuthiraivally-udalu-kodisama-siridhanya.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219764-5_1-manna-barnyard-millet-khira-swank-kuthiraivally-udalu-kodisama-siridhanya.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219764-6_1-manna-barnyard-millet-khira-swank-kuthiraivally-udalu-kodisama-siridhanya.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219764-7_1-manna-barnyard-millet-khira-swank-kuthiraivally-udalu-kodisama-siridhanya.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219764-8_1-manna-barnyard-millet-khira-swank-kuthiraivally-udalu-kodisama-siridhanya.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40219764-9_1-manna-barnyard-millet-khira-swank-kuthiraivally-udalu-kodisama-siridhanya.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1. Manna Ethnic Millets are easy to cook. They will be ready in just 10 minutes.
2. A healthy breakfast option for mothers who would like to cook something new every day.
3. Manna Ethnic Millets can be used for a variety of breakfast recipes. From the classic Upma, Poha, Pongal to Millet Idli & Dosa.
4. Ideal for delicious desserts. Simply replace white rice with the millet of your choice and use the same preparation, be it Sweet Pongal or Kheer.
5. So, you can use them for a variety of quick meals like Sambhar Rice, Curd Rice, Lemon Rice, Dal Rice and more.","['EAN Code: 40219764', 'Country of origin: India', 'Manufacturer Name & Marketed by : Southern Health Foods Pvt Ltd, Uthandikandigai Village, Ponneri Post & Ponneri Taluk, Chennai - 601204. FSSAI No : 10013042001197', 'Best before 29-08-2023', '","Southern Health Foods Pvt Ltd, Uthandikandigai Village, Ponneri Post & Ponneri Taluk, Chennai - 601204. FSSAI No : 10013042001197",-,-,-,Barnyard Millet,-,-,-
